gene_id	lbd16_T06_A	lbd16_T06_B	lbd16_T09_A	lbd16_T09_B	lbd16_T12_A	lbd16_T12_B	lbd16_T15_A	lbd16_T15_B	lbd16_T18_A	lbd16_T18_B	lbd16_T21_A	lbd16_T21_B
AT1G79580	17.91796099915004	36.80386430356908	17.891580136218376	21.87052990900578	5.44399397117182	3.058110694428059	5.833610443716504	0.4972810697538502	3.6523088789834506	2.4465660387568717	1.4080928062043145	3.125978691022945
AT1G79840	332.7621328413579	345.5056648906485	220.66282168002664	176.866024481525	130.6558553081237	124.61801079794341	118.13061148525921	104.42902464830856	175.31082619120562	85.6298113564905	94.34221801568907	110.97224353131455
AT1G80100	6.399271785410729	9.013191258016917	8.945790068109188	6.656248233175671	9.799189148109276	3.822638368035074	4.375207832787378	5.470091767292352	8.522054050961385	2.4465660387568717	9.856649643430202	10.15943074582457
AT1G80370	55.03373735453227	79.61652277914943	74.54825056757657	67.51337493649609	106.70228183496768	58.868630867740144	109.38019581968445	114.37464604338555	91.30772197458626	118.2506918732488	94.34221801568907	103.15729680375719
AT2G01420	733.3565466080695	696.2690246818069	574.0215293703395	665.6248233175671	399.58915748401165	513.762596663914	297.5141326295417	358.0423702227722	273.9231659237588	230.7927296560649	166.15495113210912	152.39146118736858
AT2G14878	244.45218220268984	191.5303142328595	207.24413657786286	212.99994346162148	308.13005876832506	250.00054926949386	341.26621095741547	324.7245385492642	591.674038395319	400.421308343208	404.1226353806383	444.67046879801393
AT2G14960	93.42936806699664	70.60333152113252	146.11457111245008	105.54907912607136	101.25828786379586	119.26631708269431	112.2970010415427	100.9480571600316	135.13542852238766	80.73667927897677	49.28324821715101	57.83060578392448
AT2G22490	464.5871316208189	462.67715124486847	481.58169866654464	500.1695100929148	566.1753730018694	486.23960041406144	533.7753556000602	520.1559989625274	552.7160770194955	595.3310694308387	566.0533080941344	565.802143075153
AT2G23050	140.78397927903603	154.72644992929042	71.5663205448735	61.808019308059805	11.976786736578005	22.935830208210444	17.500831331149513	0.9945621395077004	29.218471031867605	8.155220129189573	12.672835255838832	7.814946727557363
AT2G23170	323.8031523417829	228.33417853642857	569.548634336285	626.6382265232526	850.3518582970383	675.0779357949941	1302.3535315597094	1240.7162690358564	2170.6889104091642	1993.9513215868503	1654.5090472900697	1725.5402374446655
AT2G23380	468.4266946920653	506.2409089919502	354.8496727016645	431.70524255167925	359.30360209734016	348.6246191647988	427.31196500223393	357.0478080832645	277.57547480274224	401.236830356127	359.0636655821002	375.1174429227534
AT2G25170	752.5543619643017	810.4361139500212	676.8981151535952	669.4283937365246	787.2015282314452	743.8854264196254	842.9567091170348	807.5844572802528	417.58064849710786	813.0754468802004	875.8337254590837	684.5893333340249
AT2G26700	15.358252284985749	20.279680330538064	13.418685102163781	13.312496466351343	14.154384325046733	6.880749062463133	5.833610443716504	7.459216046307754	12.174362929944834	3.262088051675829	12.672835255838832	11.722420091336044
AT2G27230	609.2106739711014	627.1678917036772	566.5667043135819	616.1784078711194	657.6344717175559	623.8545816633241	669.4067984164689	673.8158495164671	497.93144383474373	720.9214594203582	763.1863009627385	696.311753425361
AT2G30590	71.67184399660016	70.60333152113252	77.53018059027963	68.46426754123549	74.03831800793677	61.16221388856118	59.79450704809417	65.64110120750823	52.34976059876279	61.97967298184075	76.03701153503299	66.42704718423758
AT2G33310	504.26261669036546	497.2277177339333	587.4402144725034	676.0846419697003	604.2833308000721	674.313408121387	702.9500584678387	735.9759832356983	740.201266140646	812.2599248672814	799.7967139240507	736.1679817359036
AT2G34650	47.354611212039394	45.065956290084586	31.310265238382158	27.57588553744207	27.2199698558591	32.110162291494625	36.460065273228146	21.38308599941556	35.30565249684002	30.174314478001417	22.529484899269033	17.974377473381935
AT2G34655	7.6791261424928745	23.284077416543703	14.909650113515314	13.312496466351343	5.44399397117182	4.587166041642089	0	1.989124279015401	3.6523088789834506	0.8155220129189572	1.4080928062043145	1.5629893455114725
AT2G34710	454.3482967641618	393.57601826673874	366.7773927924767	421.2454238995461	424.631529751402	439.6034123240335	504.6073033814776	491.8109779865579	612.3704553762252	543.1376606040255	598.4394426368337	457.9558782348614
AT2G36010	71.67184399660016	95.38960748067905	71.5663205448735	80.82587140284744	70.77192162523367	83.33351642316461	70.00332532459805	102.937181439047	86.43797680260833	70.13489311103032	115.4636101087538	92.21637138517687
AT2G36930	225.25436684645766	207.3033989343891	259.42791197516647	193.98209136683386	215.58216125840408	205.65794420028698	287.30531435303783	218.30638962194027	248.35700377087463	296.0344906895815	256.27289072918524	308.6903957385158
AT2G38120	1977.3749816919153	1989.6619702072346	1856.2514391326565	1721.1156145782809	1724.6572900672327	1556.5783434638822	1653.8285607936289	1753.9103330218297	2141.4704393772963	1738.692931543217	1513.6997666696382	1397.3124748872565
AT2G39700	293.0866477718114	204.29900184838345	547.184159166012	516.3346843734843	1085.532397851661	782.1118100999762	1653.8285607936289	1654.9514001408136	3518.390886754057	3121.0027434408494	2600.747413059369	2773.524593610108
AT2G42360	58.87330042577871	52.57694900509868	77.53018059027963	70.36605275071425	115.41267218884259	113.1500956938382	113.75540365247183	109.40183534584706	149.74466403832147	112.5420377828161	84.48556837225888	121.91316894989485
AT2G42430	16.638106642067896	34.55056648906485	41.747020317842875	42.79016721327218	45.72954935784329	42.81354972199283	49.585688771590284	50.22538804513888	58.43694206373521	48.931320775137436	47.8751554109467	58.61210045668022
AT2G42440	28.156795855807207	34.55056648906485	62.620530476764316	69.41516014597487	39.196756592437104	51.987881805277006	29.16805221858252	51.717231254400424	28.00103473887312	32.62088051675829	35.20232015510786	49.234164383611386
AT2G45420	48.63446556912154	49.572551919093044	56.656670431358194	67.51337493649609	59.883933682890024	69.57201829823835	62.711312269952415	63.15469585873898	108.35183007650903	63.610717007678666	59.139897860581215	46.88968036534418
AT2G46130	10.238834856657165	1.5021985430028195	32.80123024973369	43.74105981801156	56.61753730018693	72.63012899266641	123.9642219289757	155.15169376320128	180.18057136318356	169.62857868714312	149.25783745765736	196.1551628616898
AT2G47000	6862.579062674466	6376.081715775468	6563.227979969441	6125.650159731097	5541.985862652913	5024.475870945302	4888.56555183443	4411.87765085616	3613.3509176076273	4297.801008082904	4396.06574096987	3374.493996959269
AT3G02260	1926.1808074086293	1882.254774382533	1941.2364447796938	1865.6512904986669	2128.601642728182	1963.3070658228141	2100.0997597379414	2110.9581411050945	1938.1585784472177	2071.425912814151	2234.643283446247	1760.7074977186737
AT3G03315	7.6791261424928745	9.764290529518327	11.927720090812251	14.263389071090725	20.687177090452916	17.584136492961342	20.417636553007764	14.421151022861658	13.39179922293932	12.232830193784359	15.48902086824746	10.940925418580308
AT3G11280	638.6473241839907	594.1195237576152	952.7266422536285	919.5131487829821	1290.2265711677214	1206.4246689518693	1652.3701581826997	1686.77738860506	1879.7216363834825	1892.0110699719808	1910.781938019255	2006.096824963975
AT3G12280	526.0201407607619	546.8002696530264	593.4040745179095	581.9462741005016	733.8503873139614	637.6160797882503	787.537409901728	743.4351992820061	540.5417140895506	751.0957738983597	787.1238786682119	595.498940639871
AT3G12965	628.4084893273335	485.2101293899107	454.7443284622171	286.21867402655386	277.64369252976286	235.47452347096058	357.3086396776359	285.43933403871006	793.7684630324032	376.77116996855824	426.6521202799073	413.41068188778445
AT3G14370	72.9516983536823	120.17588344022558	55.16570542000666	61.808019308059805	10.88798794234364	12.996970451319251	5.833610443716504	4.475529627784653	12.174362929944834	2.4465660387568717	2.816185612408629	2.3444840182672086
AT3G15540	202.21698841897904	181.76602370334118	152.0784311578562	116.00889777820456	132.83345289659243	136.08592590204864	131.25623498362134	136.25501311255496	119.30875671345939	128.03695602827628	84.48556837225888	104.72028614926866
AT3G20840	23.037378427478625	45.065956290084586	20.873510158921437	22.82142251374516	9.799189148109276	8.409804409677163	8.750415665574756	5.967372837046203	10.956926636950351	1.6310440258379144	7.040464031021573	5.470462709290154
AT3G23030	829.3456233892305	869.7729563986326	599.3679345633157	755.008728163069	548.7545922941196	652.9066332603907	449.1880041661708	559.9384845428353	422.45039366908577	556.1860128107288	470.3029972722411	503.2825692546941
AT3G25710	184.299027419829	208.80559747739193	216.18992664597204	251.03564765119677	309.21885756255944	340.9793424287286	382.10148406343103	383.9009858499724	462.6257913379037	466.47859138964355	459.0382548226066	455.61139421659425
AT3G26810	1322.0895508658566	1380.5204610195913	1252.4106095352863	1335.0532170540919	1317.4465410235805	1239.299358916971	1117.1363999717105	1224.3059937339792	1161.4342235167373	1208.6036231458945	1174.3494003743983	1126.9153181137717
AT3G28860	1773.8781389158542	2155.6549092090463	1191.2810440698736	793.9953249573837	633.6808982443999	525.9950394416262	562.9434078186426	494.794664405081	584.369420637352	557.8170568365667	630.825577179533	429.82207001565496
AT3G44750	477.38567519164036	515.2541002499671	503.9461738368176	403.17846440949785	450.76270081302675	342.5083977759426	492.9400824940446	399.8139800820956	623.3273820131756	658.1262644255985	544.9319160010698	592.3729619488481
AT3G50630	376.27718098215087	425.87328694129934	402.56055306491345	392.71864575736464	319.01804671066867	383.02836447711445	274.1796908546757	315.27619822394104	226.44315049697394	287.8792705603919	271.76191159743274	300.87544901095845
AT3G50870	20.47766971331433	21.030779602039473	8.945790068109188	7.607140837915053	2.1775975884687284	1.5290553472140296	1.458402610929126	0.4972810697538502	13.39179922293932	0.8155220129189572	5.632371224817258	3.9074733637786814
AT3G54220	531.1395581890905	590.3640274001081	505.4371388481691	513.4820065592661	467.0946827265422	449.5422720809247	361.6838475104232	328.20550603754117	303.1416369556264	260.9670441340663	273.17000440363705	213.348045662316
AT3G54610	198.37742534773258	235.09407197994128	240.04536682759655	213.95083606636086	224.292551612279	243.88432788063773	249.38684646888055	305.8278578986179	282.44521997472015	311.52940893504166	319.6370670083794	302.43843835646993
AT3G58190	38.395630712464374	33.04836794606203	38.765090295139814	60.857126703320425	56.61753730018693	42.81354972199283	51.04409138251941	64.64653906800054	47.48001542678486	48.115798762218475	52.099433829559636	43.76370167432123
AT3G58780	15.358252284985749	12.017588344022556	14.909650113515314	22.82142251374516	4.355195176937457	12.232442777712237	11.667220887433007	7.956497116061604	1.2174362929944835	8.970742142108529	8.448556837225887	6.25195738204589
AT3G61198	30.716504569971498	15.773084701529607	34.29219526108522	13.312496466351343	45.72954935784329	22.935830208210444	13.125623498362133	17.40483744138476	24.34872585988967	25.281182400487673	23.93757770547335	32.82277625574092
AT3G61830	40.95533942662866	22.532978145042293	65.60246049946738	54.20087847014476	80.57111077334294	65.74937993020328	105.00498798689706	99.9534950205239	112.00413895549248	164.73544660962935	149.25783745765736	153.17295586012432
AT3G62980	861.3419823162841	852.4976731541001	809.5940011638816	755.008728163069	726.2287957543209	704.8945150656676	733.5765132973504	689.7288437485903	1117.606516968936	653.2331323480847	715.3111455517918	571.2726057844432
AT3G63440	15.358252284985749	12.017588344022556	25.346405192976032	19.968744699527015	30.486366238562194	36.69732833313671	36.460065273228146	44.755296277846526	48.69745171977934	48.115798762218475	53.50752663576395	43.76370167432123
AT4G01630	990.6072723815809	779.6410438184633	375.7231828605859	245.33029202276046	56.61753730018693	45.107132742813874	27.709649607653393	8.453778185815453	36.5230887898345	8.155220129189573	15.48902086824746	6.25195738204589
AT4G03190	674.4832461822908	829.2135957375564	486.05459370059924	176.866024481525	76.2159155964055	67.2784352774173	87.50415665574756	31.825988464246414	185.0503165351615	52.19340882681326	64.77226908539848	27.35231354645077
AT4G03270	16.638106642067896	16.524183973031015	8.945790068109188	10.459818652133198	11.976786736578005	7.645276736070148	5.833610443716504	8.453778185815453	9.739490343955868	10.601786167946445	7.040464031021573	4.688968036534417
AT4G04890	0	0	0	0	0	0	0	0.4972810697538502	0	0.8155220129189572	0	2.3444840182672086
AT4G11140	3.8395630712464373	9.013191258016917	4.472895034054594	16.165174280569488	15.243183119281097	17.584136492961342	37.91846788415727	28.345020975969465	56.00206947774624	41.59162265886682	29.569948930290607	38.29323896503108
AT4G13260	6.399271785410729	9.764290529518327	10.436755079460719	12.361603861611961	19.598378296218552	22.17130253460343	11.667220887433007	19.89124279015401	26.78359844587864	13.048352206703315	16.897113674451774	12.50391476409178
AT4G14550	330.20242412719364	389.06942263773027	277.3194921113848	214.90172867110024	199.25017934488864	202.59983350585892	169.17470286777862	171.56196906507833	177.7456987771946	150.05605037708813	143.6254662328401	104.72028614926866
AT4G14560	20.47766971331433	32.29726867456062	16.400615124866846	17.11606688530887	13.065585530812369	13.761498124926266	14.58402610929126	15.415713162369357	12.174362929944834	19.572528310054974	16.897113674451774	14.84839878235899
AT4G21750	1.2798543570821457	1.5021985430028195	0	0.9508926047393816	0	0	0	2.4864053487692512	0	0.8155220129189572	1.4080928062043145	0.7814946727557363
AT4G23750	119.02645520863956	148.71765575727915	110.33141084001332	105.54907912607136	69.68312283099931	71.8656013190594	71.46172793552718	67.13294441676979	105.91695749052006	59.53310694308388	43.65087699233375	55.48612176565727
AT4G23980	532.4194125461727	423.61998912679513	651.5517099606192	576.2409184720653	704.4528198696336	766.0567289542289	788.9958125126572	730.0086103986522	577.0648028793852	629.582993973435	756.145836931717	662.7074824968644
AT4G27260	678.3228092535372	602.3816157441306	550.1660891887151	554.3703885630595	379.99077918779307	396.02533492843367	417.10314672573	384.89554798948006	553.93351331249	453.4302391829402	428.0602130861116	361.0505388131501
AT4G28640	148.46310542152892	150.21985430028195	168.47904628272303	188.27673573839758	163.3198191351546	131.49875986040655	87.50415665574756	131.28220241501646	104.69952119752558	133.74561011870898	99.97458924050633	118.78719025887192
AT4G28720	298.20606520013996	299.6886093290625	231.09957675948735	181.6204875052219	94.72549509838967	111.62104034662417	46.66888354973203	55.19819874267738	25.566162152884154	22.834616361730802	11.264742449634516	28.133808219206504
AT4G30080	199.65727970481475	208.80559747739193	234.08150678219042	241.52672160380294	305.9524611798563	292.8140989914867	315.0149639606912	345.6103434789259	316.5334361785657	329.4708932192587	314.00469578356217	298.5309649926912
AT4G31820	248.29174527393627	236.59627052294408	162.51518623731693	184.47316531944006	124.1230625427175	117.73726173548029	122.50581931804658	100.45077609027776	97.39490343955868	114.98860382157297	97.1584036280977	142.232030441544
AT4G32280	17.91796099915004	19.528581059036654	14.909650113515314	17.11606688530887	18.50957950198419	20.6422471873894	2.916805221858252	15.415713162369357	14.609235515933802	9.786264155027487	21.12139209306472	17.974377473381935
AT4G32880	574.6546063298834	570.0843470695701	581.4763544270972	566.7319924246715	657.6344717175559	564.9859507955839	628.5715253104532	610.661153657728	669.589961146966	689.1161009165189	599.847535443038	548.6092602745268
AT4G33430	2093.8417281863904	2061.0164009998684	2076.914260812683	2166.1333535963113	1911.9306826755433	1833.3373613096217	1717.9982756745103	1666.886145814906	1935.7237058612288	1577.2195729852633	1615.0824487163488	1489.5288462724334
AT4G34160	99.82863985240738	126.18467761223685	86.47597065838882	76.07140837915054	82.74870836181167	59.63315854134716	87.50415665574756	88.51603041618534	140.0051736943656	144.34739628665542	163.3387655197005	149.2654824963456
AT4G37490	63.99271785410729	68.3500337066283	74.54825056757657	41.83927460853279	84.9263059502804	74.92371201348745	121.04741670711745	83.54321971864684	77.91592275164695	97.86264155027487	101.38268204671066	75.80498325730642
AT4G37590	958.6109134545272	1181.4791540717176	867.7416366065912	832.031029146959	767.6031499352267	737.0046773571623	714.6172793552718	689.7288437485903	469.93040909587063	709.5041512394928	642.0903196291674	628.321716895612
AT4G37650	587.453149900705	630.9233880611843	542.7112641319574	543.9105699109263	466.0058839323078	433.4871909351774	405.435925838297	364.50702412957224	546.6288955545231	323.762239128826	368.92031522553043	320.41281582985187
AT4G37750	17.91796099915004	27.79067304555216	26.837370204327563	76.07140837915054	71.86072041946804	104.74029128416103	126.88102715083396	133.76860776378572	108.35183007650903	203.06498121682034	229.5191274113033	185.99573211586522
AT4G37780	0	2.2532978145042293	2.9819300227030627	0.9508926047393816	1.0887987942343642	1.5290553472140296	0	0.4972810697538502	0	0	1.4080928062043145	0
AT4G38210	51.19417428328583	54.83024681960291	59.638600454061255	53.24998586540537	69.68312283099931	58.868630867740144	64.16971488088154	74.59216046307753	96.1774671465642	70.13489311103032	59.139897860581215	57.04911111116875
AT4G39400	968.8497483111844	1068.0631640750048	760.392155789281	588.6025223336773	563.9977754134006	443.4260506920686	481.27286160661157	388.8737965475109	624.54481830617	397.15922029153216	405.5307281868426	318.8498264843404
AT5G00580	5.119417428328583	1.5021985430028195	0	4.754463023696909	6.532792765406184	4.587166041642089	2.916805221858252	4.475529627784653	4.869745171977934	3.262088051675829	1.4080928062043145	6.25195738204589
AT5G02470	129.2652900652967	172.75283244532426	172.95194131677763	186.37495052891882	161.14222154668587	158.25722843665207	154.59067675848735	167.08643943729368	158.26671808928285	181.86140888092746	163.3387655197005	185.21423744310948
AT5G03150	374.9973266250687	387.56722409472746	363.7954627697737	349.92847854409246	296.15327203174706	299.6948480539498	307.7229509060456	284.9420529689562	249.5744400638691	309.89836490920374	332.30990226421824	273.5231354645077
AT5G05610	340.4412589838508	387.56722409472746	345.90388263355527	356.58472677726814	384.3459743647305	360.857061942511	460.8552250536038	397.8248558030802	512.5406793506776	389.81952217526157	450.58969798538067	417.31815525156316
AT5G06080	7.6791261424928745	0	10.436755079460719	9.508926047393818	14.154384325046733	16.819608819354325	10.208818276503882	16.907556371630907	13.39179922293932	11.417308180865401	14.080928062043146	10.940925418580308
AT5G10510	69.11213528243587	114.16708926821428	101.38562077190413	75.12051577441115	87.10390353874912	84.09804409677163	156.0490793694165	98.46165181126234	99.82977602554764	109.27994973114026	112.64742449634517	97.68683409446703
AT5G12330	180.45946434858254	205.05010111988489	174.44290632812917	162.60263541043426	137.1886480735299	155.19911774222402	185.217131587999	171.56196906507833	225.22571420397944	156.5802264804398	147.84974465145302	160.20640791492593
AT5G14750	48.63446556912154	75.10992715014098	25.346405192976032	7.607140837915053	6.532792765406184	9.174332083284177	5.833610443716504	0	12.174362929944834	1.6310440258379144	2.816185612408629	2.3444840182672086
AT5G16560	66.55242656827158	97.64290529518327	56.656670431358194	76.07140837915054	34.841561415499655	54.28146482609805	46.66888354973203	49.728106975385025	43.827706547801405	59.53310694308388	53.50752663576395	71.89750989352774
AT5G17430	12.798543570821458	24.035176688045112	8.945790068109188	9.508926047393818	4.355195176937457	0	2.916805221858252	0.9945621395077004	6.087181464972417	1.6310440258379144	2.816185612408629	2.3444840182672086
AT5G17800	61.433009139942996	57.83464390560856	111.82237585136485	100.79461610237446	124.1230625427175	125.38253847155043	164.79949503499122	180.51302832064763	178.96313507018908	225.0840755656322	216.84629215546445	250.85978995459135
AT5G18560	56.313591711614414	43.563757747081766	110.33141084001332	92.23658265972003	123.03426374848314	174.3123095823994	163.3410924240621	172.05925013483218	137.57030110837664	185.93901894552224	143.6254662328401	167.23985996972755
AT5G20730	674.4832461822908	616.6525019026575	620.241444722237	588.6025223336773	571.6193669730411	612.3866665592188	543.984173876564	557.4520791940661	428.5375751340582	534.9824404748359	504.0972246211446	465.77082496241883
