gene_id	lbd29_T06_A	lbd29_T06_B	lbd29_T09_A	lbd29_T09_B	lbd29_T12_A	lbd29_T12_B	lbd29_T15_A	lbd29_T15_B	lbd29_T18_A	lbd29_T18_B	lbd29_T21_A	lbd29_T21_B
AT2G36010	87.15933947987736	80.40260236002739	95.20271266770719	74.34390371662778	94.62020487159064	94.24445379924573	79.69519229199972	89.69316976255585	103.3599373123764	98.70512504932599	91.95415755690864	88.69179558753883
AT2G36930	264.0415284243344	227.80737335341092	258.57526897401954	237.67520733649187	190.84414202914047	220.6428977182341	246.71596762736084	216.22460567759	278.9473006984616	298.34180654006803	238.0955865312813	283.81374588012426
AT2G38120	2509.6762750235275	2691.572831385679	2330.703447161276	2255.661624129502	2384.749909221276	2163.1874042626873	2468.8553186627996	2344.0348919196517	2327.4665402027895	2353.3379814391933	2558.2960263154228	2155.2106327771935
AT2G39700	460.1500422540584	278.53758674723775	602.9505135621455	711.3359878340976	978.2766944350898	896.9854485128211	1554.0562496939945	1287.7376515909805	2074.6705489448086	2108.4305283092867	2041.0538900578115	1957.5546311821072
AT2G42360	73.06003456401484	47.858691880968685	75.22189642880568	76.03353789200568	96.22393715754981	119.74589423904163	116.99932485421235	124.92977216927423	144.45485214741763	125.4223017544067	111.65861989053192	127.96959077630603
AT2G42430	158.93761905154108	115.81803435194422	173.95063549161313	154.3199213511819	198.86280345893627	166.31374199866895	158.5425633894037	158.56471083023268	161.88905844107148	176.63022377247808	172.41404541920372	126.70256512505549
AT2G42440	41.01615975523641	51.68738723144618	57.59176445330435	61.95325309718982	38.489574863019925	55.437913999556315	21.195529864893544	30.431611169438593	13.69830494501374	16.327163541993773	19.70446233362328	17.738359117507766
AT2G45420	65.36950460990802	74.65955933431114	57.59176445330435	58.01077335464138	89.80900801371315	83.15687099933447	89.02122543255288	76.07902792359648	73.47272652325552	54.17649720752479	59.11338700086984	55.749128655024414
AT2G46130	28.19860983172503	9.571738376193737	42.31231674120319	48.43617969416658	83.39407886987651	115.31086111907713	145.82524547046756	186.5938263810314	217.92757867067314	197.41025009865197	233.16947094787548	181.18466812882934
AT2G47000	6574.121355768985	6520.268181863174	6419.718723345884	6347.955596894786	5590.610748853644	5546.008916515613	5693.967142905001	5564.179852769983	4733.387008727021	4199.049605481853	4614.128263123452	4508.710779975099
AT3G02260	1962.3668932895919	1783.2148594848932	2148.525416747762	2142.4561343791825	2149.001263185279	2050.0940597035924	2307.769291689609	2607.5085780971594	2201.6911947985723	2162.6070255168115	2399.0182891186346	2289.5153518097527
AT3G03315	19.226324885267065	10.528912213813111	10.578079185300798	16.89634175377904	25.659716575346618	19.957649039840273	14.412960308127609	14.414973711839334	12.453004495467038	11.874300757813652	8.2101926390097	8.869179558753883
AT3G11280	772.8982603877361	715.9660305392915	939.0983632283709	995.1945292975855	1364.7761753512482	1273.963263709804	1775.337581483483	1822.6933426747958	2202.9364952481187	2239.0478366452367	2170.774933754165	2025.3405035240119
AT3G12280	571.6627265886074	467.10083275825434	615.8792770108465	608.2683031360455	790.6400169778676	747.3030807140191	846.1255522065502	786.4168991681237	770.8409782694096	756.244529513257	837.4396491789895	760.8489035759582
AT3G12965	720.3463057013394	451.7860513563444	485.41630039213663	294.55955790754797	266.21955946922117	280.5158448377549	355.23708053561575	292.3036336011865	368.6089330658243	315.41111387942516	357.9643990608229	302.1856178232573
AT3G14370	124.33023425806036	165.59107390815166	72.8712121654055	65.89573283973826	11.226126001714144	26.61019871978703	16.956423891914834	16.01663745759926	7.471802697280222	1.4842875947267065	3.28407705560388	5.0681026050022195
AT3G15540	265.3232834166855	220.14998265245595	163.37255630631233	172.3426858885462	202.0702680308546	201.79400695838498	137.34703352451015	129.734763406554	117.05824225739015	123.93801415968	118.22677400173968	68.41938516752995
AT3G20840	49.98844470169437	38.28695350477495	39.961632477803015	35.482317682935985	28.867181147264944	24.392682159804778	17.804245086510576	20.020796821999074	9.96240359637363	11.132156960450299	8.2101926390097	14.57079498938138
AT3G23030	799.8151152271099	1039.49078765464	725.1860952589548	756.3928991775084	662.3414341011345	687.4301335944982	477.3233325574026	440.45753008397963	419.66625149723916	509.11064499126036	354.68032200521907	447.26005489144586
AT3G25710	223.02536866909796	177.07715995958412	184.52871467691392	227.53740228422444	299.8979374743636	319.3223846374444	349.30233217344556	380.3951396179824	405.9679465522254	420.05338930765794	458.1287492567413	390.2439005851709
AT3G26810	1438.1291014179765	1762.157035057267	1416.2872686986068	1488.004497116141	1374.398569067003	1336.0537273893071	1372.6225140505057	1288.5384834638605	1283.9047634826516	1271.2923248834243	1315.272860769354	1222.0462406311601
AT3G28860	2068.7525576547364	2207.242869550276	1448.0215062545094	1075.7337583239323	785.8288201199902	749.5205972740014	701.9959491252741	683.9104194394884	610.1972202778849	446.7705660127387	522.168251841017	558.7583122014946
AT3G44750	589.6072964815233	420.19931471490503	543.008064845441	532.7979766358325	461.8748983562391	478.98357695616653	520.5622134817854	480.4991237279778	570.3476058923903	553.6392728330616	492.611558340582	480.20272182396025
AT3G50630	411.4433525447152	531.2314798787523	380.81085067082876	434.23598307212137	381.68828405828094	409.1318053167256	311.1503784166372	352.36602406718373	281.437901597555	331.7382774214189	277.5045111985279	327.5261308482684
AT3G50870	23.07158986232048	8.614564538574363	16.45478984380124	12.953862011230598	1.6037322859591636	7.761307959937883	9.32603314055316	4.004159364399815	4.981201798186815	1.4842875947267065	8.2101926390097	11.403230861254993
AT3G54220	576.789746558012	526.4456106906555	568.865591742843	569.9699284941463	506.7794023630957	456.808411356344	428.9975244654453	347.5610328299039	288.90970429483525	296.8575189453413	305.41916617116084	273.04402784449456
AT3G54610	233.27940860790707	252.69389313151464	283.25745373972137	263.58293135895303	234.1449137500379	294.9297024776396	325.56333872476483	330.74356349942474	293.89090609302207	314.6689700820618	351.39624494961515	299.0180536951309
AT3G58190	39.73440476288527	44.02999653049119	61.11779084840461	58.573984746434014	99.43140172946813	70.96052991943208	112.76021888123364	112.11646220319481	103.3599373123764	166.24021060939114	151.0675445577785	146.97497554506435
AT3G58780	5.127019969404551	9.571738376193737	12.928763448700975	14.643496186608504	16.037322859591637	13.305099359893514	6.782569556765933	8.00831872879963	7.471802697280222	12.616444555177006	6.56815411120776	6.335128256252774
