gene_id	Col_T00_A	Col_T00_B	Col_T00_C	Col_T00_E	Col_T06_A	Col_T06_B	Col_T06_C	Col_T06_D	Col_T06_E	Col_T12_A	Col_T12_B	Col_T12_C	Col_T12_D	Col_T12_E	Col_T18_A	Col_T18_B	Col_T18_C	Col_T18_D	Col_T18_E	Col_T24_A	Col_T24_B	Col_T24_D	Col_T24_E	Col_T30_A	Col_T30_B	Col_T30_C	Col_T30_D	Col_T36_A	Col_T36_B	Col_T36_C	Col_T36_D	Col_T36_E	Col_T42_A	Col_T42_B	Col_T42_C	Col_T42_D	Col_T42_E	Col_T48_A	Col_T48_B	Col_T48_C	Col_T48_D	Col_T48_E
AT1G15580	1.7847863268844602	0	1.25753547644022	0	2.768445761255136	3.2540685128490487	0	7.165594860173298	2.306841906546397	2.8613756953112177	3.472508067789334	0	2.9723692221473414	1.2493249823898906	2.002567641170886	1.9282489389571014	4.892165955628423	1.3868142440923512	0	1.7803613727365848	0	8.329356007076218	4.689545269279529	4.452891362518108	6.948247662124364	3.3954691639830243	6.804864284514851	5.6605371610659185	5.647014108280097	3.597099502274544	3.147341737093206	5.610555193956393	2.0799396141534454	6.79166544645382	10.076324711207988	7.973074220131148	4.381585428203717	3.5441556699387613	3.730728501162795	9.768124454571934	4.794848532569991	2.7789845545137455
AT1G16060	476.53794927815085	636.5742253191818	541.9977903457348	505.13187474944766	345.1329049031403	311.3058877292257	372.1138487764268	463.3751342912066	491.3573260943826	646.6709071403352	749.1936156255489	642.8689353135275	644.0133314652574	707.1179400326781	921.1811149386076	883.1380140423524	797.4230507674329	913.9105868568595	914.1273758057031	777.1277391995193	765.0223632418366	702.9976469972328	817.8566949623499	610.0461166649808	693.9562352546708	647.261309384264	627.4084870322692	777.1108873977639	693.6415663004052	573.1378540290773	604.2896135218955	714.5807115211733	647.9011898087982	654.9105966223326	642.3657003395093	610.3831264078179	611.6693257772389	559.9765958503243	574.5321891790704	499.8023679255973	529.031621426889	528.0070653576117
AT1G17950	69.60666674849395	130.7340431145239	123.23847669114156	134.19543539709636	52.60046946384758	83.52109182979224	81.03812706686627	105.09539128254171	141.87077725260343	130.66949008587895	246.54807281304272	237.6220419926792	254.6329633639556	262.35824630187705	385.49427092539554	416.5017708147339	430.5106040953012	435.4596726449983	431.33674978137367	316.0141436607438	377.83084458217513	348.16708109578593	388.29434829634505	323.27991291881466	302.2487733024098	270.7886658276462	258.58484281156433	305.6690066975596	342.58552256899253	251.79696515921808	313.160502840774	316.74134322244726	255.8325725408738	238.67852854680567	288.4347948583287	232.10504951937344	247.12141815068964	217.07953478374915	208.92079606511652	185.59436463686674	183.00338565975466	178.78133967371764
AT1G19220	346.2485474155853	314.7673499603537	311.8687981571745	324.0946364307233	356.20668794816083	404.58918509756506	370.46000944853154	365.44533786883824	260.67313543974285	257.5238125780096	250.02058088083206	296.56704465752983	298.22771195544993	309.8325956326929	294.37744325212026	283.4525940266939	244.60829778142113	275.97603457437793	316.38660072796193	332.9275767017414	194.02124451517102	313.1837858660658	326.39235074185524	260.0488555710575	318.7508614999552	337.00031452531516	311.6627842307802	338.014933332222	329.40915631633897	297.3602255213623	319.4551863149604	346.83432108094064	309.91100250886336	314.35708637871966	314.8851472252496	370.30500266831336	368.05317596911226	322.5181659644273	354.41920761046555	289.78769215230074	347.62651861132434	342.74142839002866
AT1G19850	596.1186331794097	791.4437840856178	871.4720851730724	953.2939891888072	423.5722014720358	374.21787897764057	300.99875767693186	416.7987677000802	339.10576026232036	481.66490871072165	544.3156396259782	573.7927603156556	879.8212897556132	833.2997632540571	928.1901016827056	945.8061045584582	1055.7294132246136	1081.715110392034	1035.6461048050242	862.5850850908753	839.0567854910466	844.5966991175285	1008.2522328950988	844.2682023334334	804.2596668908951	866.2690704611691	920.0176512664079	846.6546296622881	964.6982434978498	1400.4707395522223	1312.4415043678669	1061.925083074292	874.6146077515239	996.4343447868675	910.647845775422	1104.713728055949	1037.5594293986403	1030.4632610346948	957.8645426735476	1059.841503321055	1350.5490033405474	1143.0889800899874
AT1G23080	2189.0404299237903	2318.0151490690587	2286.19949616832	2121.807072882392	1815.1776041296175	1887.3597374524481	1842.3770112752863	1848.723473924711	1522.5156583206222	1755.9308850226507	1806.5723222674012	1750.850782279392	1983.5610609129926	1953.944272457789	2392.0670473786236	2477.799886559875	2001.8743090431506	2256.3467751382555	2521.2399359048313	2853.029099810377	2641.4120305925035	3203.4703203215136	3009.750153823602	2570.208894445452	2591.696377972388	2801.686493931493	2773.6626823682536	2309.499161714895	2313.3934463587466	2350.105008152702	2672.093134792132	2743.0514393724984	3234.3061000086077	3089.237540215566	3092.1721457519516	3444.3680630966564	3176.649435447695	3153.412507328013	3372.1122239885212	3350.4666879181736	3205.356244023039	3093.936137358637
AT1G26870	6.246752144095611	9.05081836946704	5.03014190576088	2.531989347115026	40.603871165075326	9.762205538547146	18.19223260684753	7.165594860173298	11.534209532731985	7.630335187496581	4.340635084736668	17.49929766612754	9.907897407157806	7.495949894339344	2.002567641170886	0	4.892165955628423	0	1.0947633243182073	2.670542059104877	2.552911112041724	1.6658712014152437	3.7516362154236234	0.8905782725036216	3.474123831062182	7.215371973463927	2.7219457138059404	7.277833492799038	10.35285919851351	3.597099502274544	6.294683474186412	12.751261804446347	15.59954710615084	20.37499633936146	16.374027655712982	17.717942711402554	16.650024627174126	23.92305077208664	31.711192259883756	17.90822816671521	33.56393972798994	28.716173729975374
AT1G28130	1004.8347020359511	1109.2280735024606	1135.5545352255185	1097.6173819743638	983.721060499325	903.5463570677525	1008.8419900160903	1203.819936509114	993.095440768224	1136.9199429369905	1138.9826462349017	1350.2089672917352	1175.0766324889157	1290.5527068087572	1406.8037679225474	1501.1417989781035	1264.1356829343845	1486.6648696670006	1263.3568762632112	1956.6171486375067	1792.9945710239708	2017.37002491386	1823.295200695881	2195.2754417214273	2232.124561457452	2194.7463808695275	2306.8489924505348	2329.715365861559	2313.3934463587466	2134.279038016229	2028.4617495565712	2175.365263838547	2319.132669781092	2163.6305636560023	2488.852203668373	2133.240302452867	2460.6983764792076	2462.3021516899544	2504.7178474681714	2306.905392021405	2391.8302763303304	2707.657284281226
AT1G30330	738.0091461667242	762.280036006224	599.844422261985	786.1826922792155	1040.0127909781793	879.6831879735262	712.8047503228441	729.6964099276476	534.0339013654909	658.11640992158	665.8534219986049	724.8393296443354	835.235751423403	877.0261376377033	868.113072447579	776.1201979302333	632.0678414671922	647.6422519911281	896.6111626166119	1048.6328485418485	633.1219557863475	1107.804348941137	1083.2849572035714	1025.9461699241722	1062.2133613472622	1060.6596800991972	1136.4123355139802	1238.040341941703	1254.5783010562282	1081.5279170172128	1035.4754315036648	1222.080931338138	1263.5633155982182	1340.8688067141684	1095.8003123438689	1467.9315536397014	1357.4151656575116	1351.2093491641529	1473.1714168966587	1094.0299389120567	1374.5232460033974	1348.7338371240046
AT1G30490	435.48786375980825	403.26424068403145	416.2442427017128	457.02407715426216	389.4280370832225	425.19828567894234	378.7292060880077	367.83386948889597	320.6510250099492	330.0119968592271	378.50337938903743	459.5868176525074	436.9382756556592	423.5211690301729	466.5982603928164	489.77523049510376	364.95558028988034	420.2047159599824	573.6559819427406	640.9300941851706	396.5521927371478	609.7088597179792	649.9709743221428	545.9244810447201	591.4695822383364	604.3935111889783	649.1840527427169	632.3628657076498	656.9359745965846	616.3030480563718	572.8161961509635	638.583191166673	713.4192876546318	678.19630672446	557.9764808831424	713.1471941339528	644.9693750315872	638.8340595064618	700.4442760933148	540.5028864863137	628.9242991887638	627.1241811352686
