gene_id	Col_T06_A	Col_T06_B	Col_T09_A	Col_T09_B	Col_T12_A	Col_T12_B	Col_T15_A	Col_T15_B	Col_T18_A	Col_T18_B	Col_T21_A	Col_T21_B	Col_T24_A	Col_T24_B	Col_T27_A	Col_T27_B	Col_T30_A	Col_T30_B	Col_T33_A	Col_T33_B	Col_T36_A	Col_T36_B	Col_T39_A	Col_T39_B	Col_T42_A	Col_T42_B	Col_T45_A	Col_T45_B	Col_T48_A	Col_T48_B
AT4G01630	2603.7309160567706	1452.7348017213853	789.6690071367515	767.2362532058411	117.94775646476879	238.47956601380156	67.78917661286721	96.7866161861286	39.87372406448936	25.201190251303213	39.99570410687617	73.49320671770009	44.562000965808814	29.376478999847066	29.31987437493614	23.65958287787912	42.1116750364908	33.579302243976144	39.29045543813738	74.23425939153766	44.027481196040455	13.321326694495259	16.82114075131622	33.03257456001195	21.14094300554473	16.79799134770019	19.358697110267297	24.787374540609346	48.29807209432104	45.077563732111756
AT4G03190	1221.7962840721975	1242.416557121891	713.0593273399024	596.260384045738	117.94775646476879	402.7654892677537	110.60339342099385	297.34444972645696	60.498064097845926	73.50347156630104	102.21124382868354	224.4522259216246	76.18664681251184	126.90638927933934	80.6296545310744	94.63833151151648	85.90781707444124	200.07667587035786	123.48428851986034	143.34891468710723	159.8034502671098	173.17724702843836	221.36621228732147	184.98241753606695	232.55037306099206	218.3738875201025	340.2663299766213	272.6611199467028	356.1982816956177	355.41925250318883
AT4G03270	28.80795676730563	17.441025161909288	13.554020271750211	17.241264116985192	20.968490038181116	10.599091822835625	11.298196102144534	5.986801001203831	13.062082021125825	8.400396750434405	10.369256620301229	14.897271631966234	10.781129265921487	4.700236639975531	7.329968593734035	17.433376857384616	15.16020301313669	9.793963154493042	16.838766616344593	15.358812287904344	25.275035501430633	14.653459363944785	26.913825202105954	22.021716373341302	32.80491156032803	18.32508147021839	34.250002579703676	17.705267529006676	34.211134400144076	52.01257353705202
AT4G04890	0	0	0.589305229206531	0	0	1.0599091822835625	0	0	0	1.0500495938043006	8.887934245972481	1.9863028842621646	45.280742916870246	44.652248079767546	42.758150130115204	59.77157779674725	57.271878049627496	90.94394357743539	143.83113151461006	168.94693516694778	215.24546362508667	247.77667651761183	305.4719160439026	291.78774194677226	352.8350487821948	335.9598269540038	452.69568627086596	375.3516716149415	388.39699642516507	429.9706079062967
AT4G11140	17.79314976804171	32.83016501065278	34.76900852318533	22.98835215598026	30.142204429885357	18.01845609882056	42.81421680812665	51.88560867709987	48.123460077831986	39.90188456456342	50.3649607271774	45.68496633802979	53.905646329607436	44.652248079767546	50.08811872384924	26.15006528607692	36.21604053138209	33.579302243976144	20.346842994749714	28.15782252782463	52.18071845456647	39.96398008348578	39.025046543053634	19.819544736007174	45.926876184459246	33.59598269540038	53.60869968997097	19.47579428190734	36.22355407074078	39.876306378406554
AT4G13260	12.709392691458365	16.41508250532639	20.03637779302205	8.620632058492596	37.35012288051011	24.377911192521935	23.191034104401936	27.938404672284545	21.999296035580336	21.00099187608601	38.51438173254742	27.808240379670305	47.43696877005454	35.25177479981648	47.64479585927123	36.11199491886813	35.37380703065227	19.587926308986084	30.871072129965086	33.27742662379275	32.61294903410404	34.63544940568767	45.08065721352747	38.53800365334728	39.36589387239364	13.743811102663793	31.2717414858164	21.24632103480801	25.15524588245888	22.538781866055878
AT4G14550	823.5686464065021	659.6811281828042	663.5576880865539	568.9617158605114	456.71992364413245	372.02812298153043	413.87076247855765	418.07826991740086	385.6751586237678	290.8637374837912	257.0094319460376	256.23307206981923	209.8726497099383	193.88476139899063	223.5640421088881	200.48383385992307	271.1991872350008	207.0723638378529	295.3800310617114	250.86060070243764	299.22380738790457	250.44094185651088	276.53955395163865	231.22802192008368	303.2631824243658	196.9946258048477	246.4511055191721	230.16847787708676	189.16744903609077	227.12157111179383
AT4G14560	43.21193515095844	47.19336220281337	30.64387191873961	24.425124165729024	26.210612547726395	25.437820374805497	22.596392204289067	23.947204004815323	32.99894405337051	16.80079350086881	19.25719086627371	21.84933172688381	33.062129748825896	21.151064879889887	19.546582916624093	31.131030102472526	18.529137016055955	44.77240299196819	26.661380475878936	20.47841638387246	32.61294903410404	26.642653388990517	29.60520772231655	38.53800365334728	27.70192531761034	30.541802450363985	31.2717414858164	24.787374540609346	22.13661637656381	27.74003921976108
AT4G21750	5.083757076583346	3.077827969748698	5.303747062858778	0	2.6210612547726395	2.119818364567125	4.162493300790091	2.9934005006019153	1.374956002223771	1.0500495938043006	4.4439671229862405	0	2.87496780424573	3.525177479981648	2.4433228645780116	1.245241204098901	6.7378680058385285	15.390513528489066	13.330690237939468	43.51663481572898	48.104099825303464	49.28890876963246	76.03155619594932	74.87383566936043	92.58275040359244	68.71905551331896	151.8913157882511	131.0189797146494	133.82590809468124	150.83646325745087
AT4G23750	230.46365413844504	264.693205398388	184.45253674164417	169.5390971503544	110.08457270045086	152.62692224883298	131.4158599249443	153.661225697565	114.121348184573	77.70366994151824	99.98926026719042	122.15762738212312	132.24851899530358	130.431566759321	111.17119033829954	140.71225606317583	135.5995936175004	155.30427287838967	199.258738293411	120.3106962552507	277.21006678988437	222.46615579807084	265.77402387079627	173.9715593493963	338.98408612338966	213.79261715254788	335.7989383357904	249.6442721589941	289.78843256592626	319.01045102725243
AT4G23980	627.8439989580432	658.6551855262213	955.2637765437867	939.6488943756931	1072.6693185157028	1088.5267302052187	1137.5499549159206	1087.6021818853626	947.3446855321782	1012.2478084273457	1005.8178921692191	1059.6925887538648	1056.5506680603057	1079.879368034378	1203.3365108046708	998.6834456873186	1092.3768504465716	1108.1169740512128	1218.0041185822588	1167.2697338807302	982.4650896523842	1158.9554224210876	971.589089796025	1082.367359749725	855.8436927072247	888.7664513055919	871.8859352355001	1005.6591956475792	719.440032238324	863.4087207150636
AT4G27260	1112.4955069256555	1247.5462704048055	928.7450412294927	1255.7387365204215	730.6208247678733	750.4157010567623	718.9220572364601	576.7284964493024	813.2864753153606	556.5262847162793	674.7423415067442	556.1648075934061	633.9304008361835	508.8006162773512	619.382346170526	486.8893108026703	553.3474099794892	524.6765975621272	627.2440564588361	604.1132833242376	754.1744464136559	683.3840594276068	795.9763803522835	681.5721217549133	769.8219246156979	768.1263316266542	1113.1250838403696	803.8191458169031	1001.1787861218634	988.2388972039885
AT4G28640	250.79868244477842	226.73332710482075	197.41725178418787	232.7570655793001	157.2636752863584	143.08773960828094	146.28190742776607	133.7052223602189	164.9947202668525	136.50644719455906	145.1695926842172	152.94532208818669	97.74890534435482	95.1797919595045	84.29463882794141	124.5241204098901	107.80588809341646	118.92669544741551	96.8229080439814	87.03326963145796	109.25337926424854	73.26729681972392	108.32814643847647	103.50206695470412	116.639685547833	103.84212833123755	98.28261609828012	90.29686439793404	103.63961303573058	140.43394855004047
