gene_id	arf7_T06_A	arf7_T06_B	arf7_T09_A	arf7_T09_B	arf7_T12_A	arf7_T12_B	arf7_T15_A	arf7_T15_B	arf7_T18_A	arf7_T18_B	arf7_T21_A	arf7_T21_B
AT1G16060	125.22716956033157	93.81369687903327	149.42195540983337	181.5403316168925	236.01774148018544	314.5001357250266	245.2265000094959	357.3068650871419	328.6522964913336	382.2295959358036	289.35216194499725	362.7139477959841
AT1G17950	22.660154491869523	19.544520183131933	37.590429033920344	74.01259673611771	96.03913416613929	177.18317505635304	126.52643883468672	200.61083766065786	190.99688434836665	254.24321539621326	186.64318843017	261.1540424131086
AT1G19220	264.7660156418439	406.5260198091442	217.08472767089	258.3458565317316	193.33368185079019	221.47896882044128	190.4418563903532	191.6282628400314	194.43826965194083	175.54888682119488	150.19806879587645	176.52078792737893
AT1G19850	181.2812359349562	134.20570525750594	184.6629826291337	205.2802211360246	491.494392497301	272.4191316491428	309.1419175651624	278.45981943942064	277.031516937721	460.0591516693383	281.6213789922683	330.06969249434553
AT1G23080	949.3412092383231	1177.883083036751	1043.6042860542136	1163.2545864374727	1036.3438595313462	846.0496608940857	843.9443909901269	986.0871025309949	928.3136856391334	1073.1830962812949	1022.6721448895705	982.954798527117
AT1G26870	14.31167652118075	6.514840061043977	8.457846532632077	0	1.2554135185116246	0	9.130773936523783	0	2.58103897768063	1.7295456829674372	8.835180517404497	1.2090464926532805
AT1G28130	240.91322143987597	255.3817303929239	255.61491743065835	280.689281961503	348.37725138697584	431.88398919986054	438.2771489531416	465.09776293465956	478.35255719681015	511.0807493168777	466.0557722930872	592.4327814001074
AT1G30330	554.5774651957541	433.8883480655289	405.97663356633973	323.9796687316851	386.0396569423246	476.17978296394875	533.4980771483182	522.9854673342523	470.60944026376825	574.2091667451891	526.7976383502431	593.6418278927607
AT1G30490	212.28986839751448	225.41346611212163	213.79556513042198	212.26254158282816	194.58909536930182	230.33812757325893	202.1814228801695	223.5663066467033	240.89697125019217	257.7023067621481	234.13228371121917	279.2897398029078
AT1G31320	35.77919130295188	39.089040366263866	56.385643550880516	32.11867405529637	82.22958546251141	66.44369064613238	153.91876064425807	114.77734493022714	184.1141137412183	174.68411397971116	262.8466203927838	189.820299346565
AT1G32240	47.705588403935835	53.42168850056061	37.590429033920344	30.722209965935654	28.246804166511556	33.22184532306619	27.39232180957135	34.93223541354739	25.810389776806304	32.8613679763813	36.44511963429355	53.198045676744336
AT1G47870	201.55611100662892	136.81164128192353	187.01238444375372	170.3686189020068	190.82285481376695	155.0352781743089	170.87591224065937	212.58760408815982	224.55039105821484	223.9761659442831	224.1927056291391	214.00122919963064
AT1G51190	54.86142666452621	16.93858415871434	10.807248347252099	8.37878453616427	0	6.6443690646132385	22.17473670298633	1.9961277379169937	5.16207795536126	1.7295456829674372	29.818734246240176	6.649755709593042
AT1G51950	206.3266698470225	295.77373877139655	260.7836014228224	337.9443096252922	293.13905657246437	292.3522388429825	245.2265000094959	298.42109681859057	255.5228587903824	268.0795808599528	170.07722496003657	265.99022838372167
AT1G52150	665.4929582349049	858.6559200455962	864.579867780168	695.4391165016343	757.0143516625096	717.5918589782298	628.7190053434948	769.507242967001	750.2219961791699	646.8500854298215	640.550587511826	671.0208034225706
AT1G53700	33.393911882755084	61.23949657381338	22.084377057428203	30.722209965935654	3.1385337962790616	6.6443690646132385	2.6087925532925094	4.990319344792485	4.301731629467717	2.5943185244511557	6.6263853880533725	0.6045232463266402
AT1G54990	566.503862296738	540.7317250666501	421.9525659057559	435.696795880542	428.096009812464	493.89810046958405	433.0595638465566	530.9699782859203	505.88363962540353	517.1341592072637	457.2205917756827	499.3362014658048
AT1G59750	558.1553843260493	542.0346930788589	610.8444718012056	705.2143651271593	768.3130733291143	691.0143827197768	712.2003670488551	702.6369637467818	836.2566287685243	797.3205598479885	819.462992989267	738.7274070111544
AT1G63650	78.71422086649413	36.48310434184627	31.012103952984287	15.361104982967827	6.904774351813935	22.14789688204413	15.652755319755057	7.984510951667975	12.905194888403152	6.918182731869749	5.521987823377811	5.440709216939762
AT1G64000	8.348477970688771	13.029680122087955	52.62660064748849	87.97723762972483	119.26428425860433	219.26417913223688	221.7473670298633	316.3862464598435	379.41272971905266	459.19437882785456	443.96782099957596	432.8386443698744
AT1G65380	69.17310318570696	44.30091241509905	71.42181516444866	61.44441993187131	79.09105166623235	66.44369064613238	112.17807979157791	65.87221535126079	100.66052012954458	100.31364961211135	132.52770776106746	114.254893555735
AT1G67105	7.155838260590375	6.514840061043977	16.915693065264154	4.189392268082135	21.342029814697618	13.288738129226477	26.087925532925095	15.96902190333595	24.089697125019217	10.377274097804623	48.59349284572473	16.926650897145926
AT1G68880	196.78555216623533	147.23538537959388	363.68740090317937	451.0579008635098	796.5598774956259	425.23962013524726	729.1575186452565	611.8131516715586	821.6307412283339	981.5171750840206	1069.0568426059442	735.7047907795211
AT1G70210	220.63834636820326	205.8689459289897	319.98852715124696	321.18674055296367	526.0182642563707	580.2748983095562	611.7618537470935	590.8538104234301	643.5390517683705	670.1989521498818	652.6989607232572	662.5574779739976
AT1G70940	961.2676063393071	1176.5801150245422	906.3992200804043	1041.7622106630909	835.4776965694862	945.7151968632843	820.4652580104943	926.2032703934851	847.4411310051403	916.6592119727417	781.913475790298	828.196847467497
AT1G73590	553.3848254856557	410.4349238457706	555.8684693390971	385.4240886635564	471.40777620111504	429.6691995116561	388.71009044058394	476.076465493203	422.43004601372985	514.5398406828125	505.81408462140746	444.32458605008054
AT1G74500	310.08632462558296	217.59565803886883	151.30147686152938	20.946961340410674	2.5108270370232493	81.94721846356327	79.56817287542154	33.93417154458889	46.458701598251345	5.1886370489023115	60.74186605715592	31.43520880898529
AT1G75820	461.5515678080792	583.7296694695403	663.0011920857701	572.5502766378918	689.222021662882	527.1199457926502	538.7156622549032	535.9602976307128	548.9009559200807	510.215976475394	553.3031799024566	582.7604094588811
AT1G76420	0	0	0.9397607258480086	0	1.2554135185116246	0	1.3043962766462547	0.9980638689584969	0	0	2.2087951293511243	0.6045232463266402
AT1G76540	193.20763303594015	74.26917669590134	289.44630356118665	220.64132611899242	403.6154462014873	451.81709639370024	541.3244548081957	518.9932118584184	572.9906530451	726.4091868463236	542.259204255701	652.8851060327714
AT1G77690	1383.4620637141393	1954.452018313193	1138.0502390019385	1099.01723832688	655.9535634223239	691.0143827197768	662.6333085362975	726.5904966017857	732.1547233354055	800.7796512139234	918.8587738100676	814.897336048311
AT1G77850	125.22716956033157	118.57008911100039	109.012244198369	108.9241989701355	143.1171411103252	124.02822253944713	114.78687234487042	130.7463668335631	137.65541214296695	139.2284274788787	164.55523713665875	137.83130016247395
AT1G79580	34.58655159285348	23.45342421975832	28.192821775440258	6.982320446803558	1.2554135185116246	28.792265946657366	10.435170213170037	5.988383213750981	9.463809584828978	3.4590913659348743	8.835180517404497	3.022616231633201
AT1G79840	299.3525672346974	383.07259558938586	180.43405936281766	199.69436477858176	103.57161527720903	117.38385347483388	104.35170213170038	106.79283397855916	65.3863207679093	83.01819278243698	102.70897351482728	67.7066035885837
AT1G80100	10.733757390885563	2.605936024417591	2.819282177544026	5.585856357442847	10.043308148092997	13.288738129226477	5.217585106585019	4.990319344792485	4.301731629467717	6.918182731869749	7.7307829527289345	7.858802202246323
AT1G80370	93.02589738767489	63.84543259823098	72.83145625322067	48.8762431276249	64.02608944409286	75.30284939895004	90.00334308859158	86.83155659938923	115.28640766973481	109.82615086843226	125.90132237301408	110.62775407777515
AT2G01420	684.5751935964793	897.7449604118601	536.6033744592129	603.2724866038274	365.3253338868828	487.25373140497084	226.96495213644832	424.1771443073612	229.71246901357608	201.49207206570642	176.70361034808994	151.13081158166005
AT2G14878	259.9954568014503	186.32442574585775	228.8317367439901	174.55801117008895	244.177929350511	292.3522388429825	375.66612767412136	253.5082227154582	390.5972319556687	320.8307241904596	453.907399081656	438.2793535868141
AT2G14960	112.10813274924922	82.08698476915411	211.44616331580195	187.12618797433535	166.96999796204608	166.10922661533095	88.69894681194532	146.71538873689903	126.47090990635088	91.66592119727417	73.99463683326266	82.21516150042306
AT2G22490	364.9477512901091	402.6171157725178	358.9885972739393	393.80287319972064	441.90555851609184	383.15861605936345	393.9276755471689	375.2720147283948	391.45757828156223	428.9273293759244	399.79191841255346	434.04769086252765
AT2G23050	207.5193095571209	83.38995278136291	87.3977475038648	34.91160223401779	1.883120277767437	64.22890095792798	60.00222872572772	20.959341248128435	25.810389776806304	5.1886370489023115	18.774758599484556	10.276895187552883
AT2G23170	397.14902346276585	200.6570738801545	709.0494676523225	606.0654147825488	1521.561184436089	620.1411126972356	1667.0184415539136	1372.3378198179332	2017.5121342203593	2131.665054257366	2639.5101795745936	2068.6785489297627
AT2G23380	474.67060461916157	444.3120921631993	352.8801525559272	335.1513814465708	364.06992036837113	336.6480326070708	374.3617313974751	335.34945997005497	375.11099808958494	396.0659613995431	392.0611354598245	331.2787389869988
AT2G25170	791.9127675053348	810.4461035938708	728.7844428951307	594.8937020676632	714.3302920331145	806.1834465064063	842.6399947134806	764.5169236222087	870.6704818042659	819.8046537265652	791.853053872378	810.0611500776979
AT2G26700	23.852794201967917	14.33264813429675	12.216889436024113	6.982320446803558	10.671014907348809	11.073948441022065	11.739566489816292	12.974830296460459	10.32415591072252	10.377274097804623	8.835180517404497	19.344743882452487
AT2G27230	641.640164032937	594.1534135672107	584.0612911145374	557.1891716549239	561.1698427746962	591.3488467505782	560.8903989578896	561.9099582236338	665.9080562416026	656.3625866861424	561.0339628551856	609.3594322972533
AT2G30590	56.05406637462461	62.542464586022184	69.54229371275264	69.82320446803558	35.151578518325486	57.58453189331473	44.34947340597266	57.88770439959282	65.3863207679093	74.3704643675998	54.115480669102546	64.07946411062386
AT2G33310	503.29395766152305	615.0009017625515	592.5191376471695	597.6866302463845	622.6851051817658	644.5037992674842	623.5014202369098	696.6485805330308	653.863207679093	745.4341893589655	567.6603482432389	704.8741052168625
AT2G34650	29.8159927524599	52.11872048835182	37.590429033920344	22.343425429771386	24.48056361097668	28.792265946657366	10.435170213170037	14.970958034377453	18.06727284376441	12.971592622255779	24.296746422862366	9.067848694899602
AT2G34655	19.082235361574334	76.87511272031894	15.975932339416147	32.11867405529637	6.277067592558123	2.2147896882044127	0	3.9922554758339874	3.4413853035741737	1.7295456829674372	2.2087951293511243	0.6045232463266402
AT2G34710	384.0299866516835	416.94976390681455	367.9163241694954	370.06298368058856	365.3253338868828	407.52130262961197	403.0584494836927	452.1229326381991	463.7266696566199	446.22278620559877	565.4515531138878	521.0990383335638
AT2G36010	83.48477970688772	46.90684843951664	69.07241334982864	71.21966855739629	62.14296916632542	57.58453189331473	80.8725691520678	79.84510951667976	103.24155910722521	86.47728414837185	99.39578082080058	70.7292198202169
AT2G36930	248.06905970046634	155.05319345284667	197.81963279100583	170.3686189020068	160.69293036948795	212.61981006762363	224.35615958315583	209.59341248128433	197.87965495551498	229.16480299318542	344.57204017877535	238.18215905269625
AT2G38120	1523.0009097956515	2006.570738801545	1645.0511505969391	1513.7670728670114	1417.3618623996242	1528.204884861045	1338.3105798390575	1460.167440286281	1362.7885802153728	1375.8535908005963	1244.6560553893585	1435.7427100257705
AT2G39700	236.1426625994824	143.3264813429675	457.1935931250562	455.24729313159196	777.1009679586956	593.5636364387826	1051.3433989768814	914.2265039659832	1311.16780066176	1863.5854733974136	2004.4815798861453	1751.9083678546033
AT2G42360	36.97183101305027	46.90684843951664	33.83138613052831	61.44441993187131	66.53691648111611	93.02116690458534	70.43739893889776	115.77540879918564	80.87255463399308	114.15001507585085	68.47264900988485	110.02323083144852
AT2G42430	88.2553385472813	76.87511272031894	133.91590343334124	161.98983436584254	153.1604492584182	146.17611942149125	144.7879867077343	129.7483029646046	110.12432971437356	153.0647929426182	142.46728584314752	139.6448699014539
AT2G42440	13.119036811082355	29.968264280802295	44.638634477780414	48.8762431276249	38.29011231460455	35.4366350112706	11.739566489816292	26.947724461879414	15.486233866083781	12.10681978077206	6.6263853880533725	11.485941680206164
AT2G45420	38.16447072314867	39.089040366263866	49.33743810702045	62.84088402123202	45.8225934256743	53.15495251690591	40.4362845760339	30.939979937713403	30.972467732167562	26.807958085995274	20.98355372883568	31.43520880898529
AT2G46130	8.348477970688771	7.817808073252773	13.156650161872122	50.272707216985616	66.53691648111611	95.23595659278975	101.74290957840788	135.73668617835557	146.25887540190237	204.08639059015758	112.64855159690734	188.61125285391174
AT2G47000	4503.407545331543	6759.798047339231	5263.129945111772	5893.078457102203	5066.221253953661	4832.671099662029	4234.070313993743	5079.147029129791	5207.676310633618	4368.832395175747	4535.760798122534	4051.5147968811425
AT3G02260	1785.3816460172986	1719.91777611561	1897.8467858500535	1779.0952498455465	1933.3368185079019	1824.9867030804362	1810.5020319850016	1755.594345497996	2004.6069393319563	1881.7457030685716	1889.6242331598867	1887.3215750317706
AT3G03315	15.504316231279146	15.635616146505546	8.457846532632077	9.77524862552498	9.415601388837185	4.429579376408825	6.521981383231274	9.98063868958497	6.022424281254804	8.647728414837186	13.252770776106745	6.045232463266402
AT3G11280	583.2008182381156	536.8228210300238	829.8087209237916	840.6713817951484	1146.1925424011133	1087.4617369083667	1614.8425904880635	1264.5469219704155	1622.613170635223	1733.8695471748558	1897.3550161126157	1688.433426990306
AT3G12280	472.2853251989648	499.0367486759687	523.9166046602649	532.0528180464311	547.3602940710683	584.704477685965	623.5014202369098	603.8286407198906	688.2770607148348	683.1705447721376	643.8637802058527	649.8624898011382
AT3G12965	545.0363475149669	347.89245925974836	357.1090758222433	203.8837570466639	175.75789259162744	230.33812757325893	301.3155399052849	253.5082227154582	257.24355144216946	262.8909438110504	255.11583744005483	263.5721353984151
AT3G14370	151.4652431824963	144.6294493551763	73.30133661614468	86.58077354036412	12.554135185116246	15.503527817430891	16.957151596401314	6.9864470827094785	12.905194888403152	1.7295456829674372	26.50554155221349	4.2316627242864815
AT3G15540	125.22716956033157	161.56803351389064	96.79535476234489	120.09591168502119	106.7101490734881	70.8732700225412	97.82972074846911	93.8180036820987	81.73290095988662	77.82955573353468	66.26385388053373	81.0061150077698
AT3G20840	59.6319855049198	33.87716831742868	33.83138613052831	11.171712714885693	8.16018787032556	26.577476258452954	23.479132979632585	8.982574820626471	14.625887540190238	8.647728414837186	32.0275293755913	18.740220636125848
AT3G23030	704.850068668152	904.2598004729041	739.5916912423828	935.6309398716768	598.2045415707892	686.584803343368	537.411265978257	654.729898036774	560.9458044825903	575.9387124281566	483.7261333278962	594.2463511390873
AT3G25710	159.81372115318504	145.93241736738509	171.97621283018557	161.98983436584254	227.85755360985988	261.3451832081207	326.0990691615637	367.28750377672685	290.79705815201766	347.63868227645486	362.24240121358434	395.35820309762266
AT3G26810	1141.356202564165	1282.1205240134548	1227.7973883204234	1259.610608603362	1149.3310761973923	1089.6765265965712	1026.5598697206026	1102.860575199139	915.4084907507302	1087.884234586518	935.424737280201	1013.1809608434489
AT3G28860	1932.0763303594015	2298.435573536315	1141.3394015424064	745.7118237186199	453.2042801826965	651.1481683320974	605.2398723638622	524.9815950721694	590.1975795629708	513.6750678413289	542.259204255701	509.00857340703107
AT3G44750	603.4756933097883	252.77579436850633	431.35017316423597	268.12110515725664	351.5157851832549	398.66214387679435	461.7562819327742	317.38431032880203	421.5696996878363	450.5466504130174	574.2867336312922	380.84964518578334
AT3G50630	453.20308983739045	433.8883480655289	396.57902630785964	434.3003317911813	407.3816867570222	303.4261872840046	254.3572739460197	284.4482026531716	273.5901316341468	274.13299075033876	312.5445108031841	253.8997634571889
AT3G50870	27.430713332263107	13.029680122087955	22.554257420352208	0	0.6277067592558123	13.288738129226477	9.130773936523783	2.9941916068754906	7.7431169330418905	2.5943185244511557	4.417590258702249	3.627139477959841
AT3G54220	519.9909136029006	471.67442041958395	450.14538768119615	444.07558041670626	374.1132285164641	396.4473541885899	318.27269150168615	311.39592711505105	254.66251246448886	238.67730424950634	196.58276651225006	222.4645546482036
AT3G54610	250.45433912066315	208.47488195340728	186.0726237179057	174.55801117008895	210.28176435069713	245.84165539068982	229.57374468974083	241.53145628795625	271.0090926564662	287.9693562140783	307.02252297980624	238.18215905269625
AT3G58190	19.082235361574334	13.029680122087955	26.313300323744244	16.75756907232854	23.85285685172087	28.792265946657366	35.21869946944888	21.95740511708693	21.508658147338586	17.29545682967437	7.7307829527289345	10.276895187552883
AT3G58780	10.733757390885563	20.847488195340727	9.397607258480086	19.55049725104996	6.277067592558123	8.85915875281765	5.217585106585019	1.9961277379169937	10.32415591072252	6.05340989038603	12.148373211431183	7.254278955919682
AT3G61198	16.696955941377542	19.544520183131933	29.60246286421227	25.136353608492808	20.086616296185994	11.073948441022065	22.17473670298633	13.972894165418957	18.927619169657955	10.377274097804623	16.565963470133433	15.717604404492645
AT3G61830	46.512948693837444	22.150456207549524	62.024207905968574	46.083314948903485	68.42003675888354	68.6584803343368	96.52532447182286	71.86059856501177	117.0071003215219	131.4454719055252	143.57168340782306	116.67298654104155
AT3G62980	855.1226721405499	865.1707601066402	696.3626978533744	670.3027628931416	613.2695037929286	679.9404342787548	686.11244151593	643.7511954782304	607.4045060808417	583.72166800151	583.1219141486968	593.6418278927607
AT3G63440	11.926397100983959	14.33264813429675	15.036171613568138	19.55049725104996	21.342029814697618	19.933107193839717	30.00111436286386	29.941916068754907	40.43627731699654	38.91477786676734	45.28030015169804	34.45782504061849
AT4G01630	753.7482967821862	930.31916071708	463.30203784306826	396.5958013784421	102.94390851795322	97.45074628099417	92.6121356418841	78.84704564772126	32.69316038395465	7.782955573353467	14.357168340782307	21.158313621432406
AT4G03190	645.2180831632322	800.0223594962005	309.18127880399487	92.16662989780697	37.034698796092925	186.04233380917069	172.18030851730563	89.82574820626472	112.7053686920542	60.5340989038603	140.2584907137964	64.6839873569505
AT4G03270	11.926397100983959	33.87716831742868	10.337367984328095	22.343425429771386	7.532481111069748	2.2147896882044127	2.6087925532925094	5.988383213750981	1.7206926517870869	5.1886370489023115	8.835180517404497	6.045232463266402
AT4G04890	1.1926397100983959	0	0.4698803629240043	4.189392268082135	0.6277067592558123	0	1.3043962766462547	0	0	0	0	0
AT4G11140	10.733757390885563	15.635616146505546	7.9879661697080735	11.171712714885693	8.787894629581372	11.073948441022065	26.087925532925095	20.959341248128435	31.832814058061107	29.40227661044643	32.0275293755913	30.226162316332008
AT4G13260	5.963198550491979	3.9089040366263865	18.795214516960172	18.15403316168925	26.363683888744117	15.503527817430891	22.17473670298633	13.972894165418957	21.508658147338586	22.484093878576683	20.98355372883568	16.322127650819287
AT4G14550	275.4997730327295	536.8228210300238	270.1812086813025	339.3407737146529	222.20819277655755	228.12333788505453	206.09461171010827	273.46950009462813	197.01930862962143	200.6272992242227	197.68716407692563	156.5715207985998
AT4G14560	21.467514781771126	28.6652962685935	14.096410887720129	6.982320446803558	12.554135185116246	13.288738129226477	15.652755319755057	16.967085772294446	13.765541214296695	13.836365463739497	6.6263853880533725	12.090464926532803
AT4G21750	0	1.3029680122087954	4.2289232663160385	1.3964640893607116	1.2554135185116246	2.2147896882044127	1.3043962766462547	2.9941916068754906	0.8603463258935434	1.7295456829674372	6.6263853880533725	1.2090464926532805
AT4G23750	138.34620637141393	106.84337700112123	82.22906351170076	78.20198900419985	38.917819073860365	104.09511534560741	67.82860638560526	93.8180036820987	67.10701341969639	63.99319026979517	48.59349284572473	43.5256737355181
AT4G23980	471.0926854888664	463.8566123463312	653.133704464366	705.2143651271593	748.2264570329282	819.4721846356327	765.6806143913516	798.4510951667975	766.5685763711472	752.3523720908352	940.946725103579	818.5244755262709
AT4G27260	468.70740606866957	459.9477083097048	461.42251639137226	455.24729313159196	279.9572146280923	263.5599728963251	187.83306383706068	215.5817956950353	164.3261482456668	165.17161272339024	142.46728584314752	154.7579510596199
AT4G28640	109.72285332905243	138.11460929413232	127.80745871532918	161.98983436584254	109.22097611051134	75.30284939895004	104.35170213170038	97.81025915793269	82.59324728578017	72.64091868463235	88.35180517404497	79.19254526878987
AT4G28720	156.23580202288986	346.58949124753957	135.79542488503725	198.29790068922105	64.65379620334866	159.46485755071774	49.56705851255768	72.85866243397027	13.765541214296695	18.16022967115809	19.87915616416012	26.599022838372168
AT4G30080	263.5733759317455	161.56803351389064	244.33778872048225	171.76508299136754	267.40307944297604	305.640976972209	306.53312501186986	327.364949018387	349.30060831277865	326.8841340808456	267.26421065148605	329.4651692480189
AT4G31820	230.1794640489904	299.68264280802293	200.63891496854984	244.38121563812453	142.4894343510694	172.7535956799442	118.70006117480918	158.69215516440102	151.42095335726364	128.85115338107406	96.0825881267739	137.22677691614732
AT4G32280	13.119036811082355	19.544520183131933	21.614496694504197	11.171712714885693	8.787894629581372	22.14789688204413	10.435170213170037	4.990319344792485	7.7431169330418905	6.05340989038603	5.521987823377811	1.2090464926532805
AT4G32880	429.3502956354225	585.0326374817491	458.1333538509042	420.3356908975742	450.06574638641746	442.95793764088256	400.44965693040024	423.17908043840265	414.68692908068795	457.4648331448871	459.4293869050338	448.556248774367
AT4G33430	1469.3321228412237	2152.50315616893	1764.8706431425603	2033.251714109196	1781.4317827679954	1703.1732702291936	1424.4007340977103	1564.964146526923	1495.2819144029784	1460.6013292660007	1499.7718928294132	1371.0587226688199
AT4G34160	100.18173564826526	72.96620868369254	61.08444718012056	67.03027628931416	55.23819481451148	48.725373140497084	66.524210108959	51.899321185841835	76.57082300452537	111.55569655139969	125.90132237301408	81.0061150077698
AT4G37490	73.94366202610054	33.87716831742868	41.34947193731238	36.3080663233785	64.65379620334866	84.1620081517677	79.56817287542154	80.84317338563825	106.68294441079938	98.58410392914392	135.84090045509413	88.26039396368947
AT4G37590	1131.8150848833777	1041.0714417548277	1014.9415839158494	769.4517132377521	831.7114560139513	737.5249661720695	786.5509548176916	764.5169236222087	726.1322990541506	621.7716730267937	680.3088998401463	642.6082108452185
AT4G37650	537.8805092543765	586.3356054939579	426.6513695349959	483.1765749188062	354.02661222027814	372.08466761834137	405.6672420369852	354.31267348026637	359.62476422350113	269.8091265429202	316.9621010618863	316.7701810751595
AT4G37750	17.88959565147594	29.968264280802295	30.072343227136276	47.47977903826419	60.8875556478138	53.15495251690591	80.8725691520678	89.82574820626472	104.10190543311876	115.87956075881829	130.31891263171633	136.62225366982068
AT4G37780	0	2.605936024417591	1.409641088772013	0	0	2.2147896882044127	1.3043962766462547	0.9980638689584969	0	1.7295456829674372	0	0
AT4G38210	47.705588403935835	48.20981645172543	48.86755774409645	47.47977903826419	56.49360833302311	39.866214387679435	58.69783244908147	68.86640695813628	50.76043322771906	57.07500753792542	50.802287975075856	48.36185970613121
AT4G39400	797.8759660558269	1084.0693861577179	574.6636838560573	578.1361329953346	357.16514601655723	485.03894171676643	456.53869682618915	445.1364855554896	492.1180984111068	340.7204995445851	441.75902587022483	395.9627263439493
AT5G00580	2.3852794201967917	1.3029680122087954	1.8795214516960173	5.585856357442847	2.5108270370232493	4.429579376408825	2.6087925532925094	7.984510951667975	3.4413853035741737	3.4590913659348743	0	6.045232463266402
AT5G02470	144.3094049219059	109.44931302553881	160.2292037570855	129.87116031054617	134.95695323999965	146.17611942149125	135.6572127712105	170.66892159190297	137.65541214296695	132.31024474700894	131.4233101963919	137.22677691614732
AT5G03150	362.5624718699124	349.19542727195716	311.0608002556909	273.70696151469946	284.9788687021388	232.55291726146336	285.6627845855298	239.53532855003925	270.14874633057264	239.54207709099003	299.2917400270773	285.9394955125008
AT5G05610	407.8827808536514	289.2588987103526	287.56678210949065	277.8963537827816	308.83172555385966	287.9226594665737	333.9254468214412	313.39205485296804	351.02130096456574	358.0159563742595	413.04468918866024	371.17727324455706
AT5G06080	2.3852794201967917	0	12.216889436024113	8.37878453616427	11.926428425860435	17.7183175056353	11.739566489816292	11.976766427501962	8.603463258935435	11.242046939288342	4.417590258702249	10.881418433879524
AT5G10510	200.36347129653052	66.45136862264857	106.66284238374898	80.99491718292127	80.34646518474398	135.1021709804692	151.30996809096555	114.77734493022714	154.86233866083782	111.55569655139969	155.72005661925425	142.6674861330871
AT5G12330	84.67741941698611	143.3264813429675	89.27726895556083	127.07823213182475	111.73180314753459	79.73242877535887	86.09015425865282	127.7521752266876	111.84502236616065	121.93297064920432	102.70897351482728	100.95538213654892
AT5G14750	81.09950028669093	52.11872048835182	33.36150576760431	13.964640893607116	0	17.7183175056353	22.17473670298633	3.9922554758339874	10.32415591072252	2.5943185244511557	16.565963470133433	7.858802202246323
AT5G16560	124.03452985023317	80.78401675694532	59.67480609134855	36.3080663233785	45.19488666641848	81.94721846356327	52.17585106585019	59.88383213750981	63.665628116122214	74.3704643675998	69.57704657456041	84.63325448572962
AT5G17430	22.660154491869523	13.029680122087955	13.626530524796125	2.7929281787214233	0.6277067592558123	42.08100407588385	5.217585106585019	2.9941916068754906	6.882770607148347	3.4590913659348743	1.1043975646755622	7.254278955919682
AT5G17800	75.13630173619894	50.815752476143025	76.1206187936887	83.7878453616427	126.16905861041828	77.51763908715445	146.09238298438052	162.684410640235	191.8572306742602	213.5988918464785	188.85198355952113	175.31174143472566
AT5G18560	22.660154491869523	27.362328256384703	84.10858496339678	78.20198900419985	104.19932203646485	99.66553596919859	97.82972074846911	131.74443070252158	112.7053686920542	162.5772941989391	141.36288827847196	131.18154445288093
AT5G20730	146.6946843421027	195.4452018313193	192.18106843591778	175.95447525944965	190.19514805451112	168.3240163035354	156.52755319755056	177.65536867461245	167.76753354924097	150.47047441816704	140.2584907137964	175.31174143472566
